mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
13	11	167/4	183/4	0.25		3/16	3/16	4/4	1	2	1/16	1/16	1		3	69	A4	4	535
13	11	42	46	0.5		1/4	1/4	4/4	10	2	1/8	1/8	1		3	33	A1	1	603
13	11	42	46	0.5		1/4	1/4	4/4	2	1	1/8	1/8	1		3	45	A2	2	543
13	11	42	46	0.5		1/4	1/4	4/4	6	2	1/8	1/8	1		3	45	A2	2	576
13	11	42	46	0.5		1/4	1/4	4/4	8	2	1/8	1/8	1		3	45	A2	2	589
13	11	42	46	0.5		1/4	1/4	4/4	9	2	1/8	1/8	1		3	45	A2	2	596
13	11	42	46	0.5		1/4	1/4	4/4	6	1	1/8	1/8	1		4	64	E4	4	571
13	11	42	46	0.5		1/4	1/4	4/4	7	1	1/8	1/8	1		4	64	E4	4	584
13	11	42	46	0.5		1/4	1/4	4/4	1	1	1/8	1/8	1		3	69	A4	4	529
13	11	42	46	0.5		1/4	1/4	4/4	1	2	1/8	1/8	1		3	69	A4	4	536
13	11	42	46	1.0		1/4	1/4	4/4	4	2	1/4	1/4	1		3	69	A4	4	553
13	11	42	46	1.0		1/4	1/4	4/4	5	2	1/4	1/4	1		3	69	A4	4	564
13	11	42	46	0.5		1/4	1/4	4/4	3	1	1/8	1/8	1		7	73	C#5	5	548
13	11	42	46	0.5		1/4	1/4	4/4	5	1	1/8	1/8	1		7	73	C#5	5	559
13	11	85/2	93/2	0.5		3/8	3/8	4/4	10	2	1/8	1/8	1		5	35	B1	1	604
13	11	85/2	93/2	0.25		3/8	3/8	4/4	2	1	1/16	1/16	1		3	45	A2	2	544
13	11	85/2	93/2	0.5		3/8	3/8	4/4	6	2	1/8	1/8	1		5	47	B2	2	577
13	11	85/2	93/2	0.5		3/8	3/8	4/4	8	2	1/8	1/8	1		5	47	B2	2	590
13	11	85/2	93/2	0.5		3/8	3/8	4/4	9	2	1/8	1/8	1		5	47	B2	2	597
13	11	85/2	93/2	0.5		3/8	3/8	4/4	6	1	1/8	1/8	1		2	62	D4	4	572
13	11	85/2	93/2	0.5		3/8	3/8	4/4	7	1	1/8	1/8	1		2	62	D4	4	585
13	11	85/2	93/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	530
13	11	85/2	93/2	0.25		3/8	3/8	4/4	1	2	1/16	1/16	1		3	69	A4	4	537
13	11	85/2	93/2	0.5		3/8	3/8	4/4	3	1	1/8	1/8	1		2	74	D5	5	549
13	11	85/2	93/2	0.5		3/8	3/8	4/4	5	1	1/8	1/8	1		2	74	D5	5	560
13	11	171/4	187/4	0.25		7/16	7/16	4/4	2	1	1/16	1/16	1		3	45	A2	2	545
13	11	171/4	187/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	531
13	11	171/4	187/4	0.25		7/16	7/16	4/4	1	2	1/16	1/16	1		3	69	A4	4	538
13	11	43	47	0.5		1/2	1/2	4/4	10	2	1/8	1/8	1		7	37	C#2	2	605
13	11	43	47	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1		3	45	A2	2	546
13	11	43	47	0.5		1/2	1/2	4/4	6	2	1/8	1/8	1		7	49	C#3	3	578
13	11	43	47	0.5		1/2	1/2	4/4	8	2	1/8	1/8	1		7	49	C#3	3	591
13	11	43	47	0.5		1/2	1/2	4/4	9	2	1/8	1/8	1		7	49	C#3	3	598
13	11	43	47	1.0		1/2	1/2	4/4	6	1	1/4	1/4	1		7	61	C#4	4	573
13	11	43	47	1.0		1/2	1/2	4/4	7	1	1/4	1/4	1		7	61	C#4	4	586
13	11	43	47	0.5		1/2	1/2	4/4	4	2	1/8	1/8	1		4	64	E4	4	554
13	11	43	47	0.5		1/2	1/2	4/4	5	2	1/8	1/8	1		4	64	E4	4	565
13	11	43	47	1.0		1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	532
13	11	43	47	1.0		1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	A4	4	539
13	11	43	47	1.0		1/2	1/2	4/4	3	1	1/4	1/4	1		4	76	E5	5	550
13	11	43	47	1.0		1/2	1/2	4/4	5	1	1/4	1/4	1		4	76	E5	5	561
13	11	87/2	95/2	0.5		5/8	5/8	4/4	10	2	1/8	1/8	1		2	38	D2	2	606
13	11	87/2	95/2	0.5		5/8	5/8	4/4	6	2	1/8	1/8	1		2	50	D3	3	579
13	11	87/2	95/2	0.5		5/8	5/8	4/4	8	2	1/8	1/8	1		2	50	D3	3	592
13	11	87/2	95/2	0.5		5/8	5/8	4/4	9	2	1/8	1/8	1		2	50	D3	3	599
13	11	87/2	95/2	0.5		5/8	5/8	4/4	4	2	1/8	1/8	1		6	66	F#4	4	555
13	11	87/2	95/2	0.5		5/8	5/8	4/4	5	2	1/8	1/8	1		6	66	F#4	4	566
13	11	44	48	0.5		3/4	3/4	4/4	10	2	1/8	1/8	1		4	40	E2	2	607
13	11	44	48	0.5		3/4	3/4	4/4	6	2	1/8	1/8	1		4	52	E3	3	580
13	11	44	48	0.5		3/4	3/4	4/4	8	2	1/8	1/8	1		4	52	E3	3	593
13	11	44	48	0.5		3/4	3/4	4/4	9	2	1/8	1/8	1		4	52	E3	3	600
13	11	44	48	1.0		3/4	3/4	4/4	6	1	1/4	1/4	1		5	59	B3	3	574
13	11	44	48	1.0		3/4	3/4	4/4	7	1	1/4	1/4	1		5	59	B3	3	587
13	11	44	48	0.5		3/4	3/4	4/4	4	2	1/8	1/8	1		1	67	G4	4	556
13	11	44	48	0.5		3/4	3/4	4/4	5	2	1/8	1/8	1		1	67	G4	4	567
13	11	44	48	1.0		3/4	3/4	4/4	3	1	1/4	1/4	1		5	71	B4	4	551
13	11	44	48	1.0		3/4	3/4	4/4	5	1	1/4	1/4	1		5	71	B4	4	562
13	11	89/2	97/2	0.5		7/8	7/8	4/4	10	2	1/8	1/8	1		2	38	D2	2	608
13	11	89/2	97/2	0.5		7/8	7/8	4/4	6	2	1/8	1/8	1		2	50	D3	3	581
13	11	89/2	97/2	0.5		7/8	7/8	4/4	8	2	1/8	1/8	1		2	50	D3	3	594
13	11	89/2	97/2	0.5		7/8	7/8	4/4	9	2	1/8	1/8	1		2	50	D3	3	601
13	11	89/2	97/2	0.5		7/8	7/8	4/4	4	2	1/8	1/8	1		6	66	F#4	4	557
13	11	89/2	97/2	0.5		7/8	7/8	4/4	5	2	1/8	1/8	1		6	66	F#4	4	568
14	12	45	49	0.5		0	0	4/4	10	2	1/8	1/8	1		7	37	C#2	2	662
14	12	45	49	0.5		0	0	4/4	6	2	1/8	1/8	1		7	49	C#3	3	637
14	12	45	49	0.5		0	0	4/4	8	2	1/8	1/8	1		7	49	C#3	3	648
14	12	45	49	0.5		0	0	4/4	9	2	1/8	1/8	1		7	49	C#3	3	655
14	12	45	49	1.0		0	0	4/4	6	1	1/4	1/4	1		4	52	E3	3	633
14	12	45	49	1.0		0	0	4/4	7	1	1/4	1/4	1		4	52	E3	3	644
14	12	45	49	0.5		0	0	4/4	4	2	1/8	1/8	1		4	64	E4	4	619
14	12	45	49	0.5		0	0	4/4	5	2	1/8	1/8	1		4	64	E4	4	628
14	12	45	49	1.0		0	0	4/4	3	1	1/4	1/4	1		3	69	A4	4	615
14	12	45	49	1.0		0	0	4/4	5	1	1/4	1/4	1		3	69	A4	4	624
14	12	91/2	99/2	0.5		1/8	1/8	4/4	10	2	1/8	1/8	1		5	35	B1	1	663
14	12	91/2	99/2	0.5		1/8	1/8	4/4	6	2	1/8	1/8	1		5	47	B2	2	638
14	12	91/2	99/2	0.5		1/8	1/8	4/4	8	2	1/8	1/8	1		5	47	B2	2	649
14	12	91/2	99/2	0.5		1/8	1/8	4/4	9	2	1/8	1/8	1		5	47	B2	2	656
14	12	91/2	99/2	0.5		1/8	1/8	4/4	4	2	1/8	1/8	1		2	62	D4	4	620
14	12	91/2	99/2	0.5		1/8	1/8	4/4	5	2	1/8	1/8	1		2	62	D4	4	629
14	12	46	50	0.5		1/4	1/4	4/4	10	2	1/8	1/8	1		7	37	C#2	2	664
14	12	46	50	1.0		1/4	1/4	4/4	2	1	1/4	1/4	1		3	45	A2	2	613
14	12	46	50	0.5		1/4	1/4	4/4	6	2	1/8	1/8	1		7	49	C#3	3	639
14	12	46	50	0.5		1/4	1/4	4/4	8	2	1/8	1/8	1		7	49	C#3	3	650
14	12	46	50	0.5		1/4	1/4	4/4	9	2	1/8	1/8	1		7	49	C#3	3	657
14	12	46	50	1.0		1/4	1/4	4/4	6	1	1/4	1/4	1		3	57	A3	3	634
14	12	46	50	1.0		1/4	1/4	4/4	7	1	1/4	1/4	1		3	57	A3	3	645
14	12	46	50	1.0		1/4	1/4	4/4	4	2	1/4	1/4	1		4	64	E4	4	621
14	12	46	50	1.0		1/4	1/4	4/4	5	2	1/4	1/4	1		4	64	E4	4	630
14	12	46	50	1.0		1/4	1/4	4/4	3	1	1/4	1/4	1		1	67	G4	4	616
14	12	46	50	1.0		1/4	1/4	4/4	5	1	1/4	1/4	1		1	67	G4	4	625
14	12	46	50	1.0		1/4	1/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	611
14	12	46	50	1.0		1/4	1/4	4/4	1	2	1/4	1/4	1		4	76	E5	5	611
14	12	46	50	1.0		1/4	1/4	4/4	1	1	1/4	1/4	1		7	85	C#6	6	609
14	12	93/2	101/2	0.5		3/8	3/8	4/4	10	2	1/8	1/8	1		3	33	A1	1	665
14	12	93/2	101/2	0.5		3/8	3/8	4/4	6	2	1/8	1/8	1		3	45	A2	2	640
14	12	93/2	101/2	0.5		3/8	3/8	4/4	8	2	1/8	1/8	1		3	45	A2	2	651
14	12	93/2	101/2	0.5		3/8	3/8	4/4	9	2	1/8	1/8	1		3	45	A2	2	658
14	12	47	51	1.0		1/2	1/2	4/4	10	2	1/4	1/4	1		2	38	D2	2	666
14	12	47	51	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1		2	50	D3	3	614
14	12	47	51	1.0		1/2	1/2	4/4	6	2	1/4	1/4	1		2	50	D3	3	641
14	12	47	51	1.0		1/2	1/2	4/4	8	2	1/4	1/4	1		2	50	D3	3	652
14	12	47	51	1.0		1/2	1/2	4/4	9	2	1/4	1/4	1		2	50	D3	3	659
14	12	47	51	1.0		1/2	1/2	4/4	6	1	1/4	1/4	1		3	57	A3	3	635
14	12	47	51	1.0		1/2	1/2	4/4	7	1	1/4	1/4	1		3	57	A3	3	646
14	12	47	51	1.0		1/2	1/2	4/4	4	2	1/4	1/4	1		2	62	D4	4	622
14	12	47	51	1.0		1/2	1/2	4/4	5	2	1/4	1/4	1		2	62	D4	4	631
14	12	47	51	1.0		1/2	1/2	4/4	3	1	1/4	1/4	1		6	66	F#4	4	617
14	12	47	51	1.0		1/2	1/2	4/4	5	1	1/4	1/4	1		6	66	F#4	4	626
14	12	47	51	1.0		1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	A4	4	612
14	12	47	51	1.0		1/2	1/2	4/4	1	2	1/4	1/4	1		6	78	F#5	5	612
14	12	47	51	1.0		1/2	1/2	4/4	1	1	1/4	1/4	1		2	86	D6	6	610
14	12	48	52	0.5		3/4	3/4	4/4	10	2	1/8	1/8	1		3	45	A2	2	667
14	12	48	52	0.5		3/4	3/4	4/4	6	2	1/8	1/8	1		3	57	A3	3	642
14	12	48	52	0.5		3/4	3/4	4/4	8	2	1/8	1/8	1		3	57	A3	3	653
14	12	48	52	0.5		3/4	3/4	4/4	9	2	1/8	1/8	1		3	57	A3	3	660
14	12	48	52	1.0		3/4	3/4	4/4	6	1	1/4	1/4	1		3	57	A3	3	636
14	12	48	52	1.0		3/4	3/4	4/4	7	1	1/4	1/4	1		3	57	A3	3	647
14	12	48	52	1.0		3/4	3/4	4/4	4	2	1/4	1/4	1		7	61	C#4	4	623
14	12	48	52	1.0		3/4	3/4	4/4	5	2	1/4	1/4	1		7	61	C#4	4	632
14	12	48	52	1.0		3/4	3/4	4/4	3	1	1/4	1/4	1		4	64	E4	4	618
14	12	48	52	1.0		3/4	3/4	4/4	5	1	1/4	1/4	1		4	64	E4	4	627
14	12	97/2	105/2	0.5		7/8	7/8	4/4	10	2	1/8	1/8	1		8	44	G#2	2	668
14	12	97/2	105/2	0.5		7/8	7/8	4/4	6	2	1/8	1/8	1		8	56	G#3	3	643
14	12	97/2	105/2	0.5		7/8	7/8	4/4	8	2	1/8	1/8	1		8	56	G#3	3	654
14	12	97/2	105/2	0.5		7/8	7/8	4/4	9	2	1/8	1/8	1		8	56	G#3	3	661
15	13	49	53	1.0		0	0	4/4	10	2	1/4	1/4	1		6	42	F#2	2	726
15	13	49	53	1.0		0	0	4/4	6	2	1/4	1/4	1		6	54	F#3	3	705
15	13	49	53	1.0		0	0	4/4	8	2	1/4	1/4	1		6	54	F#3	3	716
15	13	49	53	1.0		0	0	4/4	9	2	1/4	1/4	1		6	54	F#3	3	721
15	13	49	53	1.0		0	0	4/4	6	1	1/4	1/4	1		3	57	A3	3	699
15	13	49	53	1.0		0	0	4/4	7	1	1/4	1/4	1		3	57	A3	3	710
15	13	49	53	0.5		0	0	4/4	4	2	1/8	1/8	1		7	61	C#4	4	680
15	13	49	53	0.5		0	0	4/4	5	2	1/8	1/8	1		7	61	C#4	4	692
15	13	49	53	1.0		0	0	4/4	3	1	1/4	1/4	1		3	69	A4	4	675
15	13	49	53	1.0		0	0	4/4	5	1	1/4	1/4	1		3	69	A4	4	687
15	13	99/2	107/2	0.5		1/8	1/8	4/4	4	2	1/8	1/8	1		3	69	A4	4	681
15	13	99/2	107/2	0.5		1/8	1/8	4/4	5	2	1/8	1/8	1		3	69	A4	4	693
15	13	50	54	0.5		1/4	1/4	4/4	10	2	1/8	1/8	1		4	40	E2	2	727
15	13	50	54	0.5		1/4	1/4	4/4	6	2	1/8	1/8	1		4	52	E3	3	706
15	13	50	54	0.5		1/4	1/4	4/4	8	2	1/8	1/8	1		4	52	E3	3	717
15	13	50	54	0.5		1/4	1/4	4/4	9	2	1/8	1/8	1		4	52	E3	3	722
15	13	50	54	0.5		1/4	1/4	4/4	6	1	1/8	1/8	1		4	64	E4	4	700
15	13	50	54	0.5		1/4	1/4	4/4	7	1	1/8	1/8	1		4	64	E4	4	711
15	13	50	54	0.5		1/4	1/4	4/4	4	2	1/8	1/8	1		8	68	G#4	4	682
15	13	50	54	0.5		1/4	1/4	4/4	5	2	1/8	1/8	1		8	68	G#4	4	694
15	13	50	54	1.0		1/4	1/4	4/4	3	1	1/4	1/4	1		5	71	B4	4	676
15	13	50	54	1.0		1/4	1/4	4/4	5	1	1/4	1/4	1		5	71	B4	4	688
15	13	101/2	109/2	0.5		3/8	3/8	4/4	10	2	1/8	1/8	1		6	42	F#2	2	728
15	13	101/2	109/2	0.5		3/8	3/8	4/4	6	2	1/8	1/8	1		6	54	F#3	3	707
15	13	101/2	109/2	0.5		3/8	3/8	4/4	8	2	1/8	1/8	1		6	54	F#3	3	718
15	13	101/2	109/2	0.5		3/8	3/8	4/4	9	2	1/8	1/8	1		6	54	F#3	3	723
15	13	101/2	109/2	0.5		3/8	3/8	4/4	6	1	1/8	1/8	1		2	62	D4	4	701
15	13	101/2	109/2	0.5		3/8	3/8	4/4	7	1	1/8	1/8	1		2	62	D4	4	712
15	13	101/2	109/2	0.5		3/8	3/8	4/4	4	2	1/8	1/8	1		6	66	F#4	4	683
15	13	101/2	109/2	0.5		3/8	3/8	4/4	5	2	1/8	1/8	1		6	66	F#4	4	695
15	13	51	55	1.0		1/2	1/2	4/4	10	2	1/4	1/4	1		1	43	G2	2	729
15	13	51	55	1.0		1/2	1/2	4/4	6	2	1/4	1/4	1		1	55	G3	3	708
15	13	51	55	1.0		1/2	1/2	4/4	8	2	1/4	1/4	1		1	55	G3	3	719
15	13	51	55	1.0		1/2	1/2	4/4	9	2	1/4	1/4	1		1	55	G3	3	724
15	13	51	55	0.5		1/2	1/2	4/4	4	2	1/8	1/8	1		4	64	E4	4	684
15	13	51	55	0.5		1/2	1/2	4/4	5	2	1/8	1/8	1		4	64	E4	4	696
15	13	51	55	0.5		1/2	1/2	4/4	6	1	1/8	1/8	1		4	64	E4	4	702
15	13	51	55	0.5		1/2	1/2	4/4	7	1	1/8	1/8	1		4	64	E4	4	713
15	13	51	55	0.5		1/2	1/2	4/4	3	1	1/8	1/8	1		7	73	C#5	5	677
15	13	51	55	0.5		1/2	1/2	4/4	5	1	1/8	1/8	1		7	73	C#5	5	689
15	13	103/2	111/2	0.5		5/8	5/8	4/4	6	1	1/8	1/8	1		2	62	D4	4	703
15	13	103/2	111/2	0.5		5/8	5/8	4/4	7	1	1/8	1/8	1		2	62	D4	4	714
15	13	103/2	111/2	0.5		5/8	5/8	4/4	4	2	1/8	1/8	1		6	66	F#4	4	685
15	13	103/2	111/2	0.5		5/8	5/8	4/4	5	2	1/8	1/8	1		6	66	F#4	4	697
15	13	103/2	111/2	0.5		5/8	5/8	4/4	3	1	1/8	1/8	1		2	74	D5	5	678
15	13	103/2	111/2	0.5		5/8	5/8	4/4	5	1	1/8	1/8	1		2	74	D5	5	690
15	13	52	56	1.0		3/4	3/4	4/4	10	2	1/4	1/4	1		10	34	A#1	1	730
15	13	52	56	1.0		3/4	3/4	4/4	6	2	1/4	1/4	1		10	46	A#2	2	709
15	13	52	56	1.0		3/4	3/4	4/4	8	2	1/4	1/4	1		10	46	A#2	2	720
15	13	52	56	1.0		3/4	3/4	4/4	9	2	1/4	1/4	1		10	46	A#2	2	725
15	13	52	56	1.0		3/4	3/4	4/4	6	1	1/4	1/4	1		7	61	C#4	4	704
15	13	52	56	1.0		3/4	3/4	4/4	7	1	1/4	1/4	1		7	61	C#4	4	715
15	13	52	56	0.5		3/4	3/4	4/4	1	1	1/8	1/8	1		6	66	F#4	4	669
15	13	52	56	0.5		3/4	3/4	4/4	1	2	1/8	1/8	1		6	66	F#4	4	672
15	13	52	56	1.0		3/4	3/4	4/4	4	2	1/4	1/4	1		1	67	G4	4	686
15	13	52	56	1.0		3/4	3/4	4/4	5	2	1/4	1/4	1		1	67	G4	4	698
15	13	52	56	1.0		3/4	3/4	4/4	3	1	1/4	1/4	1		4	76	E5	5	679
15	13	52	56	1.0		3/4	3/4	4/4	5	1	1/4	1/4	1		4	76	E5	5	691
15	13	105/2	113/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		6	66	F#4	4	670
15	13	105/2	113/2	0.25		7/8	7/8	4/4	1	2	1/16	1/16	1		6	66	F#4	4	673
15	13	211/4	227/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	671
15	13	211/4	227/4	0.25		15/16	15/16	4/4	1	2	1/16	1/16	1		6	66	F#4	4	674
16	14	53	57	1.0		0	0	4/4	10	2	1/4	1/4	1		5	35	B1	1	787
16	14	53	57	1.0		0	0	4/4	6	2	1/4	1/4	1		5	47	B2	2	769
16	14	53	57	1.0		0	0	4/4	8	2	1/4	1/4	1		5	47	B2	2	779
16	14	53	57	1.0		0	0	4/4	9	2	1/4	1/4	1		5	47	B2	2	783
16	14	53	57	0.5		0	0	4/4	6	1	1/8	1/8	1		7	61	C#4	4	763
16	14	53	57	0.5		0	0	4/4	7	1	1/8	1/8	1		7	61	C#4	4	773
16	14	53	57	0.5		0	0	4/4	1	1	1/8	1/8	1		6	66	F#4	4	731
16	14	53	57	0.5		0	0	4/4	1	2	1/8	1/8	1		6	66	F#4	4	738
16	14	53	57	0.5		0	0	4/4	4	2	1/8	1/8	1		6	66	F#4	4	749
16	14	53	57	0.5		0	0	4/4	5	2	1/8	1/8	1		6	66	F#4	4	758
16	14	53	57	1.0		0	0	4/4	3	1	1/4	1/4	1		2	74	D5	5	745
16	14	53	57	1.0		0	0	4/4	5	1	1/4	1/4	1		2	74	D5	5	754
16	14	107/2	115/2	0.5		1/8	1/8	4/4	6	1	1/8	1/8	1		5	59	B3	3	764
16	14	107/2	115/2	0.5		1/8	1/8	4/4	7	1	1/8	1/8	1		5	59	B3	3	774
16	14	107/2	115/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		6	66	F#4	4	732
16	14	107/2	115/2	0.25		1/8	1/8	4/4	1	2	1/16	1/16	1		6	66	F#4	4	739
16	14	107/2	115/2	1.0		1/8	1/8	4/4	4	2	1/4	1/4	1		5	71	B4	4	750
16	14	107/2	115/2	1.0		1/8	1/8	4/4	5	2	1/4	1/4	1		5	71	B4	4	759
16	14	215/4	231/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	733
16	14	215/4	231/4	0.25		3/16	3/16	4/4	1	2	1/16	1/16	1		6	66	F#4	4	740
16	14	54	58	1.0		1/4	1/4	4/4	10	2	1/4	1/4	1		6	30	F#1	1	788
16	14	54	58	1.0		1/4	1/4	4/4	6	2	1/4	1/4	1		6	42	F#2	2	770
16	14	54	58	1.0		1/4	1/4	4/4	8	2	1/4	1/4	1		6	42	F#2	2	780
16	14	54	58	1.0		1/4	1/4	4/4	9	2	1/4	1/4	1		6	42	F#2	2	784
16	14	54	58	0.5		1/4	1/4	4/4	6	1	1/8	1/8	1		7	61	C#4	4	765
16	14	54	58	0.5		1/4	1/4	4/4	7	1	1/8	1/8	1		7	61	C#4	4	775
16	14	54	58	0.5		1/4	1/4	4/4	1	1	1/8	1/8	1		6	66	F#4	4	734
16	14	54	58	0.5		1/4	1/4	4/4	1	2	1/8	1/8	1		6	66	F#4	4	741
16	14	54	58	1.0		1/4	1/4	4/4	3	1	1/4	1/4	1		7	73	C#5	5	746
16	14	54	58	1.0		1/4	1/4	4/4	5	1	1/4	1/4	1		7	73	C#5	5	755
16	14	109/2	117/2	0.5		3/8	3/8	4/4	6	1	1/8	1/8	1		4	64	E4	4	766
16	14	109/2	117/2	0.5		3/8	3/8	4/4	7	1	1/8	1/8	1		4	64	E4	4	776
16	14	109/2	117/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		6	66	F#4	4	735
16	14	109/2	117/2	0.25		3/8	3/8	4/4	1	2	1/16	1/16	1		6	66	F#4	4	742
16	14	109/2	117/2	0.5		3/8	3/8	4/4	4	2	1/8	1/8	1		10	70	A#4	4	751
16	14	109/2	117/2	0.5		3/8	3/8	4/4	5	2	1/8	1/8	1		10	70	A#4	4	760
16	14	219/4	235/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	736
16	14	219/4	235/4	0.25		7/16	7/16	4/4	1	2	1/16	1/16	1		6	66	F#4	4	743
16	14	55	59	1.0		1/2	1/2	4/4	10	2	1/4	1/4	1		5	35	B1	1	789
16	14	55	59	1.0		1/2	1/2	4/4	6	2	1/4	1/4	1		5	47	B2	2	771
16	14	55	59	1.0		1/2	1/2	4/4	8	2	1/4	1/4	1		5	47	B2	2	781
16	14	55	59	1.0		1/2	1/2	4/4	9	2	1/4	1/4	1		5	47	B2	2	785
16	14	55	59	1.0		1/2	1/2	4/4	6	1	1/4	1/4	1		2	62	D4	4	767
16	14	55	59	1.0		1/2	1/2	4/4	7	1	1/4	1/4	1		2	62	D4	4	777
16	14	55	59	1.0		1/2	1/2	4/4	1	1	1/4	1/4	1		6	66	F#4	4	737
16	14	55	59	1.0		1/2	1/2	4/4	1	2	1/4	1/4	1		6	66	F#4	4	744
16	14	55	59	1.0		1/2	1/2	4/4	4	2	1/4	1/4	1		6	66	F#4	4	752
16	14	55	59	1.0		1/2	1/2	4/4	5	2	1/4	1/4	1		6	66	F#4	4	761
16	14	55	59	1.0		1/2	1/2	4/4	3	1	1/4	1/4	1		5	71	B4	4	747
16	14	55	59	1.0		1/2	1/2	4/4	5	1	1/4	1/4	1		5	71	B4	4	756
16	14	56	60	1.0		3/4	3/4	4/4	10	2	1/4	1/4	1		8	32	G#1	1	790
16	14	56	60	1.0		3/4	3/4	4/4	6	2	1/4	1/4	1		8	44	G#2	2	772
16	14	56	60	1.0		3/4	3/4	4/4	8	2	1/4	1/4	1		8	44	G#2	2	782
16	14	56	60	1.0		3/4	3/4	4/4	9	2	1/4	1/4	1		8	44	G#2	2	786
16	14	56	60	1.0		3/4	3/4	4/4	6	1	1/4	1/4	1		4	64	E4	4	768
16	14	56	60	1.0		3/4	3/4	4/4	7	1	1/4	1/4	1		4	64	E4	4	778
16	14	56	60	1.0		3/4	3/4	4/4	4	2	1/4	1/4	1		5	71	B4	4	753
16	14	56	60	1.0		3/4	3/4	4/4	5	2	1/4	1/4	1		5	71	B4	4	762
16	14	56	60	1.0		3/4	3/4	4/4	3	1	1/4	1/4	1		2	74	D5	5	748
16	14	56	60	1.0		3/4	3/4	4/4	5	1	1/4	1/4	1		2	74	D5	5	757
17	15	57	61	1.0		0	0	4/4	10	2	1/4	1/4	1		3	33	A1	1	847
17	15	57	61	1.0		0	0	4/4	6	2	1/4	1/4	1		3	45	A2	2	827
17	15	57	61	1.0		0	0	4/4	8	2	1/4	1/4	1		3	45	A2	2	837
17	15	57	61	1.0		0	0	4/4	9	2	1/4	1/4	1		3	45	A2	2	842
17	15	57	61	1.0		0	0	4/4	6	1	1/4	1/4	1		4	64	E4	4	822
17	15	57	61	1.0		0	0	4/4	7	1	1/4	1/4	1		4	64	E4	4	832
17	15	57	61	0.5		0	0	4/4	4	2	1/8	1/8	1		5	71	B4	4	801
17	15	57	61	0.5		0	0	4/4	5	2	1/8	1/8	1		5	71	B4	4	814
17	15	57	61	1.0		0	0	4/4	3	1	1/4	1/4	1		7	73	C#5	5	796
17	15	57	61	1.0		0	0	4/4	5	1	1/4	1/4	1		7	73	C#5	5	809
17	15	115/2	123/2	0.5		1/8	1/8	4/4	4	2	1/8	1/8	1		3	69	A4	4	802
17	15	115/2	123/2	0.5		1/8	1/8	4/4	5	2	1/8	1/8	1		3	69	A4	4	815
17	15	58	62	1.0		1/4	1/4	4/4	10	2	1/4	1/4	1		5	35	B1	1	848
17	15	58	62	1.0		1/4	1/4	4/4	6	2	1/4	1/4	1		5	47	B2	2	828
17	15	58	62	1.0		1/4	1/4	4/4	8	2	1/4	1/4	1		5	47	B2	2	838
17	15	58	62	1.0		1/4	1/4	4/4	9	2	1/4	1/4	1		5	47	B2	2	843
17	15	58	62	1.0		1/4	1/4	4/4	6	1	1/4	1/4	1		2	62	D4	4	823
17	15	58	62	1.0		1/4	1/4	4/4	7	1	1/4	1/4	1		2	62	D4	4	833
17	15	58	62	0.5		1/4	1/4	4/4	4	2	1/8	1/8	1		3	69	A4	4	803
17	15	58	62	0.5		1/4	1/4	4/4	5	2	1/8	1/8	1		3	69	A4	4	816
17	15	58	62	1.0		1/4	1/4	4/4	3	1	1/4	1/4	1		5	71	B4	4	797
17	15	58	62	1.0		1/4	1/4	4/4	5	1	1/4	1/4	1		5	71	B4	4	810
17	15	117/2	125/2	0.5		3/8	3/8	4/4	4	2	1/8	1/8	1		1	67	G4	4	804
17	15	117/2	125/2	0.5		3/8	3/8	4/4	5	2	1/8	1/8	1		1	67	G4	4	817
17	15	59	63	1.0		1/2	1/2	4/4	10	2	1/4	1/4	1		7	37	C#2	2	849
17	15	59	63	1.0		1/2	1/2	4/4	6	2	1/4	1/4	1		7	49	C#3	3	829
17	15	59	63	1.0		1/2	1/2	4/4	8	2	1/4	1/4	1		7	49	C#3	3	839
17	15	59	63	1.0		1/2	1/2	4/4	9	2	1/4	1/4	1		7	49	C#3	3	844
17	15	59	63	0.5		1/2	1/2	4/4	6	1	1/8	1/8	1		4	64	E4	4	824
17	15	59	63	0.5		1/2	1/2	4/4	7	1	1/8	1/8	1		4	64	E4	4	834
17	15	59	63	0.5		1/2	1/2	4/4	4	2	1/8	1/8	1		1	67	G4	4	805
