piece	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	composer	workTitle	composed_start	composed_end	composed_source	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	mscVersion	platform	source	translator	title_text	subtitle_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	originalFormat	staff_1_instrument	staff_1_ambitus	staff_2_instrument	staff_2_ambitus	staff_3_instrument	staff_3_ambitus	staff_4_instrument	staff_4_ambitus	musicbrainz	mb:recording	spotify	ISRC	liturgical_occasion
B205	1: 4/4	1: 2	24	20	80.0	38	32	128.0		320.0	278	77	0	0	0	Johann Sebastian Bach	"Kantate, BWV 190 ""Singet dem Herrn ein neues Lied"": VII. Choral ""Laß uns das Jahr vollbringen"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	205	Jesu, nun sei gepreiset				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5299905		205. Jesu, nun sei gepreiset	(Cant. 190. Singet dem Herrn ein neues Lied. B.A. 37, 257,  BWV 190/7)	Joh. Hermann, Senior 1594 	"J.S. Bach (1685-1750)
Wittenberg 1591
"	3.6.2	2.5.1	MS3	MS3/B205.mscx	False	38-79 (D2-G5)		Soprano/Alto	63-79 (D#4-G5)	Tenor/Bass	38-67 (D2-G4)					e378379b-0f8b-30ee-ac29-03eb90b79c9c				New Year’s Day
B206	1: 4/4	1: 1	12	12	48.0	12	12	48.0		184.0	209	79	0	0	0	Johann Sebastian Bach	"Choral, BWV 363 ""Jesus Christus unser Heiland"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	206	Jesus Christus, unser Heiland				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5298149		206. Jesus Christus, unser Heiland	(B.A. 39, No. 110,  BWV   363)	M. Luther 1524	"J.S. Bach (1685-1750)
Erfurter Enchiridon 1524
"	3.6.2	2.5.1	MS3	MS3/B206.mscx	False	40-76 (E2-E5)		Soprano/Alto	59-76 (B3-E5)	Tenor/Bass	40-64 (E2-E4)					d4d2ad9b-48cc-3bc1-a7c4-251f1e622594	1254cd37-a9ae-44f9-8fcd-fb69d9f2901b	06iFyH5T3cOkGbtGcmayRk	NLY331107218	Unknown
B207	1: 4/4	1: -1	11	11	44.0	11	11	44.0		164.0	170	65	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 364 ""Jesus Christus, unser Heiland"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	207	Jesus Christus, unser Heiland, der den Tod überwand				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5297995		207. Jesus Christus, unser Heiland, der den Tod überwand	(B.A. 39, No. 111,  BWV 364)	M. Luther 1524	"J.S. Bach (1685-1750)
Jos. Klug G. B. 1535
"	3.6.2	2.5.1	MS3	MS3/B207.mscx	False	38-72 (D2-C5)		Soprano/Alto	55-72 (G3-C5)	Tenor/Bass	38-62 (D2-D4)					76abd168-d14d-3625-a2dc-e1ce01cf2496	82edc268-b5ba-4dbd-a1d1-38366be23510	5vpjElMLAUeanhzIfstxCW	NLY331107219	Unknown
B208	1: 4/4	1: 0	9	9	36.0	14	14	56.0		144.0	154	54	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 365 ""Jesus, meine Zuversicht"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	208	Jesus, meine Zuversicht				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5137867		208. Jesus, meine Zuversicht	(B.A. 39, No. 112, BWV 365)	Luise Henriette, Kurfürstin von Brandenburg ? 1653	"J.S. Bach (1685-1750)
Joh. Krüger, Prax. piet. 1653"	3.6.2	2.5.1	MS3	MS3/B208.mscx	False	36-76 (C2-E5)		Soprano/Alto	55-76 (G3-E5)	Tenor/Bass	36-64 (C2-E4)					15136139-48dd-3700-9cef-b4d795af718e	2aa92602-a7bf-49bc-865e-e2331607ba35	4HACmyjNMJ5l3cnYIWPW8m	NLY331107094	Unknown
B209	1: 4/4	1: 2	8	8	32.0	12	12	48.0		128.0	140	50	0	0	0	Johann Sebastian Bach	"Kantate, BWV 145 ""Ich lebe, mein Herze, zu deinem Ergötzen"": a. Chorale ""Auf, mein Herz, des Herren Tag"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	209	Jesus, meine Zuversicht				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5137981		209. Jesus, meine Zuversicht	(Cantate 145. So du mit deinem Munde bekennest Jesum, B. A. 30,  BWV 145/a)	Caspar Neumann um 1700	"J.S. Bach (1685-1750)
Joh. Krüger 1653"	3.6.2	2.5.1	MS3	MS3/B209.mscx	False	43-78 (G2-F#5)		Soprano/Alto	57-78 (A3-F#5)	Tenor/Bass	43-66 (G2-F#4)					9956122c-da47-44b9-8a2b-7d38491f156d	b4a0b18d-1fc2-4278-82ea-d734ceb8c621	6fVaaQAA4ArP126cI7uG9B	NLY331107220	Easter Tuesday
B210	1: 3/4	1: -1	16	16	48.0	24	24	72.0		192.0	176	69	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 366: ""Ihr Gestirn, ihr hohlen Lüfte"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	210	Ihr Gestirn', ihr hohlen Lüfte				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5146797		210. Ihr Gestirn', ihr hohlen Lüfte 	(B.A. 39, No. 113, BWV 366)	Joh. Franck 1655	"J.S. Bach (1685-1750)
Chr. Peter 1655"	3.6.2	2.5.1	MS3	MS3/B210.mscx	False	38-77 (D2-F5)		Soprano/Alto	57-77 (A3-F5)	Tenor/Bass	38-65 (D2-F4)					5f4f9f32-d3b6-3c0b-a69d-d8affa947a2b	dccde6e3-e566-4eab-b9bd-d61026bb9348	3beKeCte5Y3w6AcfgARdHZ	NLY331107095	Unknown
B211	1: 4/4	1: 0	13	12	48.0	13	12	48.0		188.0	204	70	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 367 ""In allen meinen Taten"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	211	In allen meinen Thaten				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5147548		211. In allen meinen Thaten	(B.A. 39, No. 114, BWV 367)	Paul Fleming 1633	"J.S. Bach (1685-1750)
Joh. Quirsfeld 1679
Gottfried Vopelius G. B. 1682"	3.6.2	2.5.1	MS3	MS3/B211.mscx	False	43-76 (G2-E5)		Soprano/Alto	59-76 (B3-E5)	Tenor/Bass	43-66 (G2-F#4)					b2f0b07b-5b43-3205-b233-bed187096080	ec71ddfb-5ce6-4c31-a43b-552e796c4a5d	0By4ceLEh027KXtlL5xRyD	NLY331107096	Unknown
B212	1: 4/4	1: -1	15	14	56.0	15	14	56.0		204.0	212	70	0	0	0	Johann Sebastian Bach	"Kantate, BWV 52 ""Falsche Welt, dir trau ich nicht"": VI. Choral ""In dich hab ich gehoffet, Herr"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	212	In dich hab' ich gehoffet, Herr				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5151667		212. In dich hab' ich gehoffet, Herr	(Cant. 52. Falsche Welt, dir trau ich nicht. B. A. 12 II,  50, BWV 52 #6)	Adam Reusner 1533	"J.S. Bach (1685-1750)
Sethus Calvisius 1594"	3.6.2	2.5.1	MS3	MS3/B212.mscx	False	41-74 (F2-D5)		Soprano/Alto	60-74 (C4-D5)	Tenor/Bass	41-67 (F2-G4)					a032c2a9-7046-3814-be13-6bd53aec903b				
B213	1: 4/4	1: -2	12	11	44.0	12	11	44.0		176.0	207	69	0	0	0	Johann Sebastian Bach	"Matthäus-Passion, BWV 244: Teil II, XXXII. Choral ""Mir hat die Welt trüglich gericht'"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	213	In dich hab' ich gehoffet, Herr				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5151866		213. In dich hab' ich gehoffet, Herr	(Matthäus-Passion B.A. 4, No.151, BWV 244 #32)	Adam Reusner 1533	"J.S. Bach (1685-1750)
Sethus Calvisius 1591"	3.6.2	2.5.1	MS3	MS3/B213.mscx	False	45-79 (A2-G5)		Soprano/Alto	62-79 (D4-G5)	Tenor/Bass	45-67 (A2-G4)					3f6f6d83-e19e-3ca1-a0c2-c89bb144635d	49350695-76f6-41d6-acdc-a48e43e70682	1PmIk8oihOblGg7RvYUYfn	NLY331107221	Good Friday
B214	1: 4/4	1: 3	13	12	48.0	13	12	48.0		188.0	232	82	0	0	0	Johann Sebastian Bach	Weihnachts-Oratorium, BWV 248: Teil V, XLVI. Choral „Dein Glanz all Finsternis verzehrt“	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	214	In dich hab' ich gehoffet, Herr				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5152093		214. In dich hab' ich gehoffet, Herr	(Weihnachts Oratorium B.A. 5 II, 190, BWV 248 #46)	Georg Weissel 1642	"J.S. Bach (1685-1750)
Sethus Calvisius 1591"	3.6.2	2.5.1	MS3	MS3/B214.mscx	False	45-78 (A2-F#5)		Soprano/Alto	61-78 (C#4-F#5)	Tenor/Bass	45-66 (A2-F#4)					b214b27c-1216-3e91-9ab2-7a9f6dc18248	c72e71d4-3729-4c98-be3e-e238153fc734	40nzyFzACjZFEce4ESFupK	NLY331107154	Sunday after New Year
B215	1: 3/4	1: -1	33	32	97.0	33	32	97.0		387.5	312	114	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 368 ""In dulci jubilo"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	215	In dulci jubilo						2017-10-01	3.02	Linux	http://musescore.com/user/1685616/scores/4646591		215. In dulci jubilo	(B.A. 39. No. 115, BWV 368)	14. od. 15. Jahrhundert 	"J.S. Bach (1658-1750)
Jos. Klug G.B. 1535
"	3.6.2	2.5.1	MS3	MS3/B215.mscx	False	36-74 (C2-D5)		Soprano/Alto	57-74 (A3-D5)	Tenor/Bass	36-64 (C2-E4)					e8829114-722a-302f-96ca-fc209d7fae4c	a2b9e24b-9863-4cb3-997f-aa4fa441b9fd	1jHlQX4h7GWqzhBXkcd52P	NLY331107155	Unknown
B216	1: 4/4	1: -2	15	14	56.0	15	14	56.0		224.0	292	97	0	0	0	Johann Sebastian Bach	"Kantate, BWV 85 ""Ich bin ein guter Hirt"": VI. Choral ""Ist Gott mein Schutz und treuer Hirt"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	216	Ist Gott mein Schild und Helfersmann				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5152237		216. Ist Gott mein Schild und Helfersmann	(Cant. 85. Ich bin ein guter Hirt. B.A. 20 I, 118, BWV 85/6)	Chr. Homburg 1659	"J.S. Bach (1685-1750)
Hundert... Arien Dresden 1691"	3.6.2	2.5.1	MS3	MS3/B216.mscx	False	43-79 (G2-G5)		Soprano/Alto	58-79 (Bb3-G5)	Tenor/Bass	43-67 (G2-G4)					9c7a857f-66ac-3d5c-b61f-e27333d6e27b	3d8d50df-82a3-4c4b-a88c-5b29dfb01df8	0zZLZddb2z7LXZkbMQEr2S	NLY331107097	Misericordias Domini
B217	1: 4/4	1: 1	14	12	48.0	19	16	64.0		192.0	192	69	0	0	0	Johann Sebastian Bach	"Choralstaz, BWV 369 ""Keinen hat Gott verlassen"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	217	Keinen hat Gott verlassen				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5152739		217. Keinen hat Gott verlassen	(B.A. 39, No. 116, BWV 369)	Erfurter G. B. 1611	"J.S. Bach (1685-1750)
Joh. Crüger 1640"	3.6.2	2.5.1	MS3	MS3/B217.mscx	False	40-76 (E2-E5)		Soprano/Alto	59-76 (B3-E5)	Tenor/Bass	40-66 (E2-F#4)					3bd0ec42-f5f6-4d65-bf7a-1695cd66c1b0	387a43af-b906-4309-b41c-13aed876c6eb	0Egdcwg9BRBHaobG53DGUX	NLY331107098	Unknown
B218	1: 4/4	1: 0	9	8	32.0	9	8	32.0		128.0	156	55	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 370 ""Komm, Gott Schöpfer, Heiliger Geist"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	218	Komm, Gott Schöpfer, heiliger Geist				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5153681		218. Komm, Gott Schöpfer, heiliger Geist	(B.A. 39, No. 117, BWV 370)	Martin Luther 1524	"J.S. Bach (1685-1750)
Jos. Klug G.B. 1535"	3.6.2	2.5.1	MS3	MS3/B218.mscx	False	36-76 (C2-E5)		Soprano/Alto	59-76 (B3-E5)	Tenor/Bass	36-65 (C2-F4)					b730fcee-f688-367d-b611-898354ac5cca	8363806d-afe6-4b2b-a460-604748a6e774	39s23MEhzDcCMNrksUuqi8	NLY331107099	Unknown
B219	1: 4/4	1: 2	22	22	88.0	22	22	88.0		320.0	133	35	0	0	0	Johann Sebastian Bach		1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	219	Komm, Gott Schöpfer, heiliger Geist				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5153740		219. Komm, Gott Schöpfer, heiliger Geist	(Cant. Gott der Hoffnung erfülle euch. B.A. 41, 238, BWV 218/5, Echtheit fraglich)	Martin Luther 1524	"später zugeschrieben an Georg Philipp Telemann (1681-1767)
Jos. Klug G.B. 1535"	3.6.2	2.5.1	MS3	MS3/B219.mscx	False	45-78 (A2-F#5)		Soprano/Alto	62-78 (D4-F#5)	Tenor/Bass	45-66 (A2-F#4)									
B220	1: 4/4	1: 1	29	28	112.0	29	28	112.0		436.0	424	148	0	0	0	Johann Sebastian Bach	"Kantate, BWV 59 ""Wer mich liebet, der wird mein Wort halten"": III. Choral ""Komm, Heiliger Geist, Herre Gott"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	220	Komm heiliger Geist, Herre Gott				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5300561		220. Komm heiliger Geist, Herre Gott	"(Cant. 59. Wer mich liebet. B.A. 12 II,  164, BWV 59/3
Cant. 175. Er ruft seinen Schafen. B. A. 35, 177, BWV 175/7)"	Martin Luther 1524	"J.S. Bach (1685-1750)
Joh. Walther G. B. 1524
"	3.6.2	2.5.1	MS3	MS3/B220.mscx	False	42-76 (F#2-E5)		Soprano/Alto	59-76 (B3-E5)	Tenor/Bass	42-64 (F#2-E4)					b43f3e04-6dff-3eb6-9f47-94c7780329e3				
B221	1: 4/4	1: -2	25	24	96.0	25	24	96.0		368.0	436	157	0	0	0	Johann Sebastian Bach	"Der Geist hilft unsrer Schwachheit auf, BWV 226: III. ""Du heilige Brunst"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	221	Komm, heiliger Geist, Herre Gott				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5276689		221. Komm, heiliger Geist, Herre Gott	(Motette. Der Geist hilft unsrer Schwachheit auf. B.A. 39, 57, BWV 226/2)	Martin Luther 1524	"J.S. Bach (1685-1750)
Joh. Walther G.B. 1524
"	3.6.2	2.5.1	MS3	MS3/B221.mscx	False	46-79 (Bb2-G5)		Soprano/Alto	60-79 (C4-G5)	Tenor/Bass	46-65 (Bb2-F4)					a7bf265b-4dda-30e1-b9fd-3e6c935172ad	61978acd-7fbb-4975-a040-a947bafcdf7e	4HCHeKungFhFQuYQji80ZF	NLY331107100	Funeral
B222	1: 3/4	1: -2	28	28	84.0	28	28	84.0		336.0	359	127	0	0	0	Johann Sebastian Bach	"Komm, Jesu, komm, BWV 229: II. Aria ""Drum schließ ich mich in deine Hände"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	222	Komm, Jesu, komm				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5277573		222. Komm, Jesu, komm	(Motette. Komm, Jesu komm. B.A.. 39, 126,  BWV 229/2)	"Wagner's G.B. Leipzig
1697. B. VIII p..326, 
mit den Bemerkungen: 
Johann. 14 v. 6. In eigner Melodey"	"J.S. Bach (1685-1750)
"	3.6.2	2.5.1	MS3	MS3/B222.mscx	False	41-81 (F2-A5)		Soprano/Alto	60-81 (C4-A5)	Tenor/Bass	41-69 (F2-A4)					d07fef5a-201e-3802-9751-6baaa544efc7	b79d399f-75d1-47ce-8b30-439b1ff23f7d	6Q0WbkFKQScm4IV5pqq2cL	NLY331107101	
B223	1: 4/4	1: 0	14	13	52.0	14	13	52.0		156.0	196	83	0	0	0	Johann Sebastian Bach	"Kantate, BWV 74 ""Wer mich liebet, der wird mein Wort halten"": VIII. Choral ""Kein Menschenkind hier auf der Erd"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	223	Kommt her zu mir, spricht Gottes Sohn				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5301007		223. Kommt her zu mir, spricht Gottes Sohn	(Cant. 74. Wer mich liebet, der wird mein Wort halten. B.A. 18, 146,  BWV 74/8)	Paul Gerhardt 1656	"J.S. Bach (1685-1750)
Einzeldruck 1530"	3.6.2	2.5.1	MS3	MS3/B223.mscx	False	43-76 (G2-E5)		Soprano/Alto	67-76 (G4-E5)	Tenor/Bass	43-64 (G2-E4)					bc8aafd4-6d6d-3244-bb71-8abec66784c7	9988c307-3599-4a8b-94be-ee9deb4db169	1XQsrgzcDp2tdugXgdCnXN	NLY331107102	Whit Sunday
B224	1: 4/4	1: 2	14	13	52.0	14	13	52.0		208.0	288	97	0	0	0	Johann Sebastian Bach	"Kantate, BWV 108 ""Es ist euch gut, daß ich hingehe"": VI. Choral ""Dein Geist, den Gott vom Himmel gibt"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	224	Kommt her zu mir, spricht Gottes Sohn				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5301115		224. Kommt her zu mir, spricht Gottes Sohn	(Cant. 108. Es ist euch gut, dass ich hingehe. B.A. 23, 230,  BWV 108/6)	Paul Gerhardt 1656	"J.S. Bach (1685-1750)
Einzeldruck 1530"	3.6.2	2.5.1	MS3	MS3/B224.mscx	False	45-78 (A2-F#5)		Soprano/Alto	62-78 (D4-F#5)	Tenor/Bass	45-67 (A2-G4)					2ad6d131-ffdb-3d7b-9aa8-c9ac8cd45264	38c77251-f49a-41dc-92af-25eb06584622	5PtQLOafBQ8GlTfSmhYyU5	NLY331107103	Cantate (4th Sunday after Easter)
B225	1: 4/4	1: 0	40	40	160.0	40	40	160.0		636.0	811	329	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 371 ""Kyrie! Gott Vater in Ewigkeit"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	225	Kyrie, Gott Vater in Ewigkeit				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5302157		225. Kyrie, Gott Vater in Ewigkeit	(B.A. 39, No. 118,  BWV 371)	Wittenberg um 1541	"J.S. Bach (1685-1750)
Dresden1625
"	3.6.2	2.5.1	MS3	MS3/B225.mscx	False	38-74 (D2-D5)		Soprano/Alto	57-74 (A3-D5)	Tenor/Bass	38-64 (D2-E4)					82acf64e-19b8-4600-b8aa-01ae87a8002e	6d389961-f595-4587-b7c6-cda58cdeb04d	0DFU9cX0fCcezYyMroQUVl	NLY331107171	Unknown
B226	1: 4/4	1: -1	17	16	62.0	20	19	72.0		248.0	271	100	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 372 ""Laß, o Herr, dein Ohr sich neigen"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	226	Lass, o Herr, dein Ohr sich neigen				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5302565		226. Lass, o Herr, dein Ohr sich neigen	(B.A. 39, No. 119,  BWV 372)	Martin Opitz 1637	"J.S. Bach (1685-1750)
Lyon, Bourgeoys 1547
"	3.6.2	2.5.1	MS3	MS3/B226.mscx	False	42-74 (F#2-D5)		Soprano/Alto	57-74 (A3-D5)	Tenor/Bass	42-65 (F#2-F4)					cd850db4-155f-3580-b0c1-16e57a372926	072c25be-6bd9-4a25-b19d-070e6755bb55	76ARZtZ4BkcoC3L9qNP3zD	NLY331107104	Unknown
B227	1: 4/4	1: 4	17	15	62.0	22	20	80.0	[[[6], [7]]]	209.0	229	91	0	0	0	Johann Sebastian Bach	"Kantate, BWV 8 ""Liebster Gott, wenn werd ich sterben?"": VI. Choral ""Herrscher über Tod und Leben"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	227	Liebster Gott, wann werd' ich sterben				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5302681		227. Liebster Gott, wann werd' ich sterben	(Cant. 8. Liebster Gott, wann werd' ich sterben. B.A. 1, 241,  BWV 8/6)	Caspar Neumann um 1690	"J.S. Bach (1685-1750)
Daniel Vetter vor 1695
"	3.6.2	2.5.1	MS3	MS3/B227.mscx	False	42-76 (F#2-E5)		Soprano/Alto	59-76 (B3-E5)	Tenor/Bass	42-69 (F#2-A4)					c8b162cd-7a85-356a-9767-956bb941c2e9				16th Sunday after Trinity
B228	1: 4/4	1: 1	10	10	40.0	15	15	60.0		160.0	158	59	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 373 ""Liebster Jesu, wir sind hier"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	228	Liebster Jesu, wir sind hier				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5302581		228. Liebster Jesu, wir sind hier	(Description B.A. 39, No. 120,  BWV 373)	Tob. Clausnitzer 1665	"J.S. Bach (1685-1750)
Darmstadt G. B. 1687
"	3.6.2	2.5.1	MS3	MS3/B228.mscx	False	36-74 (C2-D5)		Soprano/Alto	57-74 (A3-D5)	Tenor/Bass	36-64 (C2-E4)					fa826213-285b-36ca-a797-2f3a206c5762	9446902e-ed93-426d-b276-2bdc1ec6d2f8	7v40uNkSRvnFrGE9NAaat1	NLY331107105	Unknown
B229	1: 3/2	1: 2	16	16	92.0	32	32	184.0		368.0	179	56	0	0	0	Johann Sebastian Bach	"Kantate, BWV 123 ""Liebster Immanuel, Herzog der Frommen"": VI. Choral ""Drum fahrt nur immer hin"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	229	Liebster Immanuel Herzog der Frommen				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5303538		229. Liebster Immanuel Herzog der Frommen	(Cant. 123. B.A. 26, 60,  BWV 123/6)	A. Fritzsch 1670	"J.S. Bach (1685-1750)
A. Fritzsch 1679
"	3.6.2	2.5.1	MS3	MS3/B229.mscx	False	42-74 (F#2-D5)		Soprano/Alto	57-74 (A3-D5)	Tenor/Bass	42-64 (F#2-E4)					b6db33df-9317-3b64-97a5-d3797c5229eb	6ddde4b3-24e6-4a0b-a369-5857e6ea10b4	6JFHmw5rmbfJ26W9kPqcjc	NLY331107106	Feast of Epiphany
B230	1: 3/4	1: 0	13	13	39.0	18	18	54.0		156.0	144	46	0	0	0	Johann Sebastian Bach	"Kantate, BWV 137 ""Lobe den Herren, den mächtigen König der Ehren"": V. Choral ""Lobe den Herren, den mächtigen König der Ehren"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	230	Lobe den Herren, den mächtigen König der Ehren				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5304110		230. Lobe den Herren, den mächtigen König der Ehren	"(Cant. 137. Lobe den Herren, den mächtigen König. B.A. 28, 196 u.,  BWV 137/5
unvollst. Trauungscant. Herr Gott, Beherser. B. A. 41, 174, BWV 120a)"	Joachim Neander 1679	"J.S. Bach (1685-1750)
Stralsund G. B. 1665
"	3.6.2	2.5.1	MS3	MS3/B230.mscx	False	43-79 (G2-G5)		Soprano/Alto	60-79 (C4-G5)	Tenor/Bass	43-67 (G2-G4)					bbdb058e-fc7e-37a8-9f3a-08b89eb837b4				
B231	1: 3/4	1: -2	13	13	39.0	18	18	54.0		148.0	150	49	0	0	0	Johann Sebastian Bach	"Kantate, BWV 57 ""Selig ist der Mann"": VIII. Choral. ""Richte dich, Liebste, nach meinem Gefallen und glaube"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	231	Lobe den Herren, den mächtigen König der Ehren				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5303818		231. Lobe den Herren, den mächtigen König der Ehren	(Cant. 57. Seelig ist der Mann. B.A. 12. II, 132,  BWV 57/8 )	Saubert G. B. Nürnberg 1676	"J.S. Bach (1685-1750)
Stralsund G. B. 1665
"	3.6.2	2.5.1	MS3	MS3/B231.mscx	False	46-79 (Bb2-G5)		Soprano/Alto	58-79 (Bb3-G5)	Tenor/Bass	46-67 (Bb2-G4)					8e6f55eb-0716-33bf-a17d-f3702dc9234a	91fe98e3-336d-4723-aa73-1c192bf0b07f	1FHI33YSk0gOQzCMLef3x7	NLY331107107	2nd Day of Christmas
B232	1: 4/4	1: -1	20	19	76.0	20	19	76.0		284.0	331	122	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 374 ""Lobet den Herren, denn er ist sehr freundlich"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	232	Lobet den Herren, denn er ist sehr freundlich				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5308132		232. Lobet den Herren, denn er ist sehr freundlich	(B.A. 39, No. 121,  BWV 374)	1579	"J.S. Bach (1685-1750)
A. Seandellus 1568
"	3.6.2	2.5.1	MS3	MS3/B232.mscx	False	38-74 (D2-D5)		Soprano/Alto	55-74 (G3-D5)	Tenor/Bass	38-67 (D2-G4)					c43092b4-258a-3c86-a953-14bb36ed65d5	2319839b-52c4-4a8b-aa78-e4dced91bf61	01vFuakoUgRGkbbOFudwks	NLY331107108	Unknown
