type	type-id	target	ordering-key	direction	attribute-list	attributes	work.id	work.title	work.language	work.disambiguation
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	022e468e-b3eb-3d67-ada4-31d7ae6b34cd	153	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '153', 'attribute': 'number'}]	022e468e-b3eb-3d67-ada4-31d7ae6b34cd	Kantate, BWV 174 „Ich liebe den Höchsten von ganzem Gemüte“: V. Choral „Herzlich lieb hab ich dich, O Herr“	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	9fb58634-e4ba-3cec-b5d0-90da3ac25d24	45	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '45', 'attribute': 'number'}]	9fb58634-e4ba-3cec-b5d0-90da3ac25d24	"Kantate, BWV 176 ""Es ist ein trotzig und verzagt Ding"": VI. Choral ""Auf daß wir also allzugleich"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	5251def6-60cc-396c-a7e2-cb579158dc01	183	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '183', 'attribute': 'number'}]	5251def6-60cc-396c-a7e2-cb579158dc01	"Kantate, BWV 177 ""Ich ruf zu dir, Herr Jesu Christ"": I. Coro ""Ich ruf zu dir, Herr Jesu Christ"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	ab621c66-ca1a-3b5a-8ba1-f8ee7d1d841b	383	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '384', 'attribute': 'number'}]	ab621c66-ca1a-3b5a-8ba1-f8ee7d1d841b	"Kantate, BWV 178 ""Wo Gott der Herr nicht bei uns hält"": VII. Choral ""Die Feind sind all in deiner Hand"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	48f46f39-0797-3352-b25b-7600d557853e	370	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '371', 'attribute': 'number'}]	48f46f39-0797-3352-b25b-7600d557853e	"Kantate, BWV 179 ""Siehe zu, daß deine Gottesfurcht nicht Heuchelei sei"": VI. Choral ""Ich armer Mensch, ich armer Sünder"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	77f04f44-6c14-3c36-89fa-00eeb5ea7fc9	303	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '304', 'attribute': 'number'}]	77f04f44-6c14-3c36-89fa-00eeb5ea7fc9	"Kantate, BWV 180 ""Schmücke dich, o liebe Seele"": VII. Choral ""Jesu, wahres Brot des Lebens"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	b78c3cc8-38a0-3fee-a7f8-694280711400	126	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '126', 'attribute': 'number'}]	b78c3cc8-38a0-3fee-a7f8-694280711400	"Kantate, BWV 183 ""Sie werden euch in den Bann tun"": V. Choral ""Du bist ein Geist, der lehret"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	8fe85525-092b-38a8-a1ae-a18211796cba	282	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '283', 'attribute': 'number'}]	8fe85525-092b-38a8-a1ae-a18211796cba	"Kantate, BWV 184 ""Erwünschtes Freudenlicht"": V. Choral ""Herr, ich hoffe je, du werdest die"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	aa9aca5e-d74f-3d39-98b3-890adcc59025	184	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '184', 'attribute': 'number'}]	aa9aca5e-d74f-3d39-98b3-890adcc59025	"Kantate, BWV 185 ""Barmherziges Herze der ewigen Liebe"": VI. Choral ""Ich ruf zu dir, Herr Jesu Christ"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	64690620-422b-385d-818c-009c0069e480	307	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '308', 'attribute': 'number'}]	64690620-422b-385d-818c-009c0069e480	"Kantate, BWV 187 ""Es wartet alles auf dich"": VII. Choral ""Gott hat die Erde zugericht'"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	27d9ba16-a0cb-334c-b7ea-ba5da33addc9	25	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '25', 'attribute': 'number'}]	27d9ba16-a0cb-334c-b7ea-ba5da33addc9	"Kantate, BWV 188 ""Ich habe meine Zuversicht"": VI. Choral ""Auf meinen lieben Gott"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	e378379b-0f8b-30ee-ac29-03eb90b79c9c	205	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '205', 'attribute': 'number'}]	e378379b-0f8b-30ee-ac29-03eb90b79c9c	"Kantate, BWV 190 ""Singet dem Herrn ein neues Lied"": VII. Choral ""Laß uns das Jahr vollbringen"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	4360239b-5c88-3248-9403-672328d45d64	100	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '100', 'attribute': 'number'}]	4360239b-5c88-3248-9403-672328d45d64	"Kantate, BWV 194 ""Höchsterwünschtes Freudenfest"": VI. Choral ""Heilger Geist ins Himmels Throne"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	b38688c8-536e-3288-81ec-61055d09e460	267	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '268', 'attribute': 'number'}]	b38688c8-536e-3288-81ec-61055d09e460	"Kantate, BWV 194 ""Höchsterwünschtes Freudenfest"": XII. Choral ""Sprich Ja zu meinen Taten"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	5b2031a9-9593-360c-b160-0f0bcf22736e	235	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '236', 'attribute': 'number'}]	5b2031a9-9593-360c-b160-0f0bcf22736e	"Kantate, BWV 195 ""Dem Gerechten muß das Licht"": VI. Choral ""Nun danket all und bringet Ehr"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	2515ca25-12ae-3835-b968-4e78c7705f84	254	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '255', 'attribute': 'number'}]	2515ca25-12ae-3835-b968-4e78c7705f84	"Kantate, BWV 197 ""Gott ist unsre Zuversicht"": V. Choral ""Du süße Lieb, schenk uns deine Gunst"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	15d64b56-3a31-33cd-9094-b8d2410219e4	369	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '370', 'attribute': 'number'}]	15d64b56-3a31-33cd-9094-b8d2410219e4	"Kantate, BWV 197 ""Gott ist unsre Zuversicht"": X. Choral ""So wandelt froh auf Gottes Wegen"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	d07fef5a-201e-3802-9751-6baaa544efc7	221	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '222', 'attribute': 'number'}]	d07fef5a-201e-3802-9751-6baaa544efc7	"Komm, Jesu, komm, BWV 229: II. Aria ""Drum schließ ich mich in deine Hände"""		
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	137ed8b4-2d6b-30a8-8577-e35bcbc4a45a	166	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '166', 'attribute': 'number'}]	137ed8b4-2d6b-30a8-8577-e35bcbc4a45a	"Matthäus-Passion, BWV 244: Teil I, III. Choral ""Herzliebster Jesu, was hast du verbrochen"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	8a88cab0-836a-30f4-800f-0f5ea6ccfc88	293	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '294', 'attribute': 'number'}]	8a88cab0-836a-30f4-800f-0f5ea6ccfc88	"Matthäus-Passion, BWV 244: Teil I, X. Choral ""Ich bin's, ich sollte büßen"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	8b14884d-2c9b-3eb3-b85a-f85f1a6dcec2	163	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '163', 'attribute': 'number'}]	8b14884d-2c9b-3eb3-b85a-f85f1a6dcec2	"Matthäus-Passion, BWV 244: Teil I, XV. Choral ""Erkenne mich, mein Hüter"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	e8996a66-f935-3ea7-8432-8d3e153208bf	341	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '342', 'attribute': 'number'}]	e8996a66-f935-3ea7-8432-8d3e153208bf	"Matthäus-Passion, BWV 244: Teil I, XXV. Choral ""Was mein Gott will, das g'scheh allzeit"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	52b8834d-cecd-35b2-9faf-82948958e7fd	162	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '162', 'attribute': 'number'}]	52b8834d-cecd-35b2-9faf-82948958e7fd	"Matthäus-Passion, BWV 244: Teil II, LIV. Choral ""O Haupt voll Blut und Wunden"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	0a0d66c8-06cb-373e-b64b-0b86f31699e6	164	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '164', 'attribute': 'number'}]	0a0d66c8-06cb-373e-b64b-0b86f31699e6	"Matthäus-Passion, BWV 244: Teil II, LXII. Choral ""Wenn ich einmal soll scheiden"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	61fff22f-a58a-34f4-a12c-df8d7746ee36	360	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '361', 'attribute': 'number'}]	61fff22f-a58a-34f4-a12c-df8d7746ee36	"Matthäus-Passion, BWV 244: Teil II, XL. Choral ""Bin ich gleich von dir gewichen"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	d2b504a9-ced1-33ab-8727-39ae8e8b2cbe	159	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '159', 'attribute': 'number'}]	d2b504a9-ced1-33ab-8727-39ae8e8b2cbe	"Matthäus-Passion, BWV 244: Teil II, XLIV. Choral ""Befiehl du deine Wege"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	c78e36ac-2e0e-37e6-a0ae-1183274190db	167	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '167', 'attribute': 'number'}]	c78e36ac-2e0e-37e6-a0ae-1183274190db	"Matthäus-Passion, BWV 244: Teil II, XLVI. Choral ""Wie wunderbarlich ist doch diese Strafe"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	3f6f6d83-e19e-3ca1-a0c2-c89bb144635d	213	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '213', 'attribute': 'number'}]	3f6f6d83-e19e-3ca1-a0c2-c89bb144635d	"Matthäus-Passion, BWV 244: Teil II, XXXII. Choral ""Mir hat die Welt trüglich gericht'"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	ec8466eb-4af1-3d9b-bbe5-f52c7766f3b8	291	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '292', 'attribute': 'number'}]	ec8466eb-4af1-3d9b-bbe5-f52c7766f3b8	"Matthäus-Passion, BWV 244: Teil II, XXXVII. Choral ""Wer hat dich so geschlagen"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	8c231b86-b693-4178-9b81-043ed34514fe	246	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '247', 'attribute': 'number'}]	8c231b86-b693-4178-9b81-043ed34514fe	"Matthäus-Passion, BWV 244b: XXIX Choral ""Meinen Jesum lass' ich nicht"""	deu	Choral from the first version of the passion
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	e79a6769-2367-3663-a3ec-3eb8795c4d9a	328	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '329', 'attribute': 'number'}]	e79a6769-2367-3663-a3ec-3eb8795c4d9a	"Wachet auf, ruft uns die Stimme, BWV 140: VII. Choral ""Gloria sei dir gesungen"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	f9fdf85a-ec9b-3b51-ba7c-be778bca12d3	80	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '80', 'attribute': 'number'}]	f9fdf85a-ec9b-3b51-ba7c-be778bca12d3	Weihnachts-Oratorium, BWV 248: Teil II, XII. Choral „Brich an, o schönes Morgenlicht“	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	bbf424e3-e55e-31c1-ac5b-a0978c1b11ea	322	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '323', 'attribute': 'number'}]	bbf424e3-e55e-31c1-ac5b-a0978c1b11ea	Weihnachts-Oratorium, BWV 248: Teil II, XVII. Choral „Schaut hin, dort liegt im finstern Stall“	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	7d30d84f-6427-34bb-ae48-8c4b58306325	110	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '110', 'attribute': 'number'}]	7d30d84f-6427-34bb-ae48-8c4b58306325	Weihnachts-Oratorium, BWV 248: Teil III, XXVIII. Choral „Dies hat er alles uns getan“	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	ad4f30fd-3b2f-357e-8327-258fe85c5ca4	334	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '335', 'attribute': 'number'}]	ad4f30fd-3b2f-357e-8327-258fe85c5ca4	Weihnachts-Oratorium, BWV 248: Teil III, XXXIII. Choral „Ich will dich mit Fleiß bewahren“	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	36da65ff-d439-3be4-ac46-1dd6b7964f98	380	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '381', 'attribute': 'number'}]	36da65ff-d439-3be4-ac46-1dd6b7964f98	"Weihnachts-Oratorium, BWV 248: Teil III, XXXV. Choral ""Seid froh dieweil"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	2d4a4569-2673-330d-b059-2e6305df1350	114	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '114', 'attribute': 'number'}]	2d4a4569-2673-330d-b059-2e6305df1350	Weihnachts-Oratorium, BWV 248: Teil V, LIII. Choral „Zwar ist solche Herzensstube“	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	b214b27c-1216-3e91-9ab2-7a9f6dc18248	214	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '214', 'attribute': 'number'}]	b214b27c-1216-3e91-9ab2-7a9f6dc18248	Weihnachts-Oratorium, BWV 248: Teil V, XLVI. Choral „Dein Glanz all Finsternis verzehrt“	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	8b412eaf-f804-335d-8c2f-23f0515036bd	262	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '263', 'attribute': 'number'}]	8b412eaf-f804-335d-8c2f-23f0515036bd	Weihnachts-Oratorium, BWV 248: Teil VI, LIX. Choral „Ich steh an deiner Krippen hier“	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	f11b1160-0073-3f2f-b38d-d3c45e0b9bfc	165	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '165', 'attribute': 'number'}]	f11b1160-0073-3f2f-b38d-d3c45e0b9bfc	Weihnachts-Oratorium, BWV 248: Teil VI, LXIV. Choral „Nun seid ihr wohl gerochen“	deu	
